<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CDR,D,20020604,000000,2.87264,2.97492,2.85402,2.97492,231646.50581534,0
CDR,D,20020605,000000,3.06784,3.12362,2.99355,3.0307,321425.00065316,0
CDR,D,20020606,000000,3.08637,3.08637,2.89127,2.89127,276295.2485672,0
CDR,D,20020607,000000,2.83539,3.01207,2.81687,3.01207,217922.86850282,0
CDR,D,20020610,000000,2.99355,3.06784,2.97492,3.01207,64822.417808815,0
CDR,D,20020611,000000,3.01207,3.04923,2.94694,3.0307,86272.972654575,0
CDR,D,20020612,000000,3.0307,3.06784,2.97492,3.04923,63418.362844252,0
CDR,D,20020613,000000,3.06784,3.26305,3.06784,3.20727,634503.61759441,0
CDR,D,20020614,000000,3.20727,3.20727,3.10509,3.14224,186344.45187835,0
CDR,D,20020617,000000,3.18874,3.3002,3.18874,3.3002,253796.52412773,0
CDR,D,20020618,000000,3.42109,3.53255,3.40258,3.43973,498833.34522235,0
CDR,D,20020619,000000,3.40258,3.45824,3.33744,3.40258,329377.55156276,0
CDR,D,20020620,000000,3.35606,3.51402,3.35606,3.45824,131911.42544356,0
CDR,D,20020621,000000,3.51402,3.72794,3.49539,3.6907,273238.9419241,0
CDR,D,20020624,000000,3.70922,3.90452,3.6907,3.74647,430860.26499488,0
CDR,D,20020625,000000,3.84875,3.84875,3.35606,3.58851,157206.97814332,0
CDR,D,20020626,000000,3.35606,3.45824,3.16076,3.24442,292411.62527513,0
CDR,D,20020627,000000,3.31891,3.42109,3.28167,3.40258,176070.95401127,0
CDR,D,20020628,000000,3.45824,3.53255,3.16076,3.42109,230779.86852896,0
CDR,D,20020701,000000,3.33744,3.33744,3.18874,3.18874,56938.582518385,0
CDR,D,20020702,000000,3.08637,3.14224,2.79824,2.79824,148917.00277549,0
CDR,D,20020703,000000,2.62157,3.01207,2.54717,2.99355,472358.34532809,0
CDR,D,20020704,000000,3.10509,3.26305,2.92842,3.10509,284079.60005079,0
CDR,D,20020705,000000,3.16076,3.16076,3.10509,3.14224,60045.143868028,0
CDR,D,20020708,000000,3.10509,3.18874,3.08637,3.12362,17273.260564776,0
CDR,D,20020709,000000,3.10509,3.14224,3.06784,3.10509,17718.37367991,0
CDR,D,20020710,000000,3.14224,3.14224,2.92842,3.0307,27723.162707899,0
CDR,D,20020711,000000,2.90979,2.99355,2.83539,2.89127,43387.247056897,0
CDR,D,20020712,000000,2.89127,2.92842,2.87264,2.90979,17232.236314533,0
CDR,D,20020715,000000,2.89127,2.89127,2.761,2.761,29654.379288085,0
CDR,D,20020716,000000,2.83539,2.89127,2.761,2.83539,32023.529739612,0
CDR,D,20020717,000000,2.79824,3.01207,2.77963,3.01207,35241.882171168,0
CDR,D,20020718,000000,3.14224,3.26305,3.0307,3.04923,134301.0880202,0
CDR,D,20020719,000000,2.90979,2.99355,2.89127,2.97492,31077.920771513,0
CDR,D,20020722,000000,2.81687,2.87264,2.79824,2.83539,30502.555661856,0
CDR,D,20020723,000000,2.92842,2.94694,2.83539,2.89127,33680.909449425,0
CDR,D,20020724,000000,2.83539,2.85402,2.71459,2.83539,51972.597026481,0
CDR,D,20020725,000000,3.01207,3.0307,2.761,2.90979,93806.050605428,0
CDR,D,20020726,000000,2.83539,2.94694,2.83539,2.87264,51977.725057761,0
CDR,D,20020729,000000,2.90979,2.90979,2.85402,2.89127,11106.290147011,0
CDR,D,20020730,000000,2.90979,2.90979,2.79824,2.81687,37068.486913233,0
CDR,D,20020731,000000,2.79824,2.85402,2.67745,2.77963,70980.157770275,0
CDR,D,20020801,000000,2.79824,2.79824,2.71459,2.79824,27987.769121967,0
CDR,D,20020802,000000,2.71459,2.761,2.67745,2.69606,47544.029212759,0
CDR,D,20020805,000000,2.69606,2.69606,2.58442,2.60295,58645.191328489,0
CDR,D,20020806,000000,2.5658,2.67745,2.54717,2.6403,40924.766436066,0
CDR,D,20020807,000000,2.65881,2.71459,2.62157,2.62157,56793.972036278,0
CDR,D,20020808,000000,2.62157,2.69606,2.58442,2.60295,68504.344268116,0
CDR,D,20020809,000000,2.62157,2.6403,2.62157,2.6403,15328.711103261,0
CDR,D,20020812,000000,2.69606,2.69606,2.69606,2.69606,2.0512125121453,0
CDR,D,20020813,000000,2.69606,2.71459,2.62157,2.71459,9224.3026671173,0
CDR,D,20020814,000000,2.69606,2.69606,2.6403,2.67745,17180.956001729,0
CDR,D,20020816,000000,2.71459,2.73321,2.67745,2.71459,5963.9003790624,0
CDR,D,20020819,000000,2.6403,2.73321,2.6403,2.71459,4041.9142551823,0
CDR,D,20020820,000000,2.71459,2.761,2.67745,2.761,16102.01822034,0
CDR,D,20020821,000000,2.67745,2.761,2.67745,2.761,21941.820242418,0
CDR,D,20020822,000000,2.77963,2.77963,2.71459,2.71459,20177.777481973,0
CDR,D,20020823,000000,2.71459,2.73321,2.71459,2.73321,20530.586034062,0
CDR,D,20020826,000000,2.73321,2.79824,2.67745,2.761,8753.54939558,0
CDR,D,20020827,000000,2.761,2.77963,2.71459,2.73321,29932.31858348,0
CDR,D,20020828,000000,2.71459,2.71459,2.67745,2.67745,54746.861949157,0
CDR,D,20020829,000000,2.6403,2.67745,2.62157,2.67745,36590.554397904,0
CDR,D,20020830,000000,2.6403,2.69606,2.6403,2.67745,23415.616432394,0
CDR,D,20020902,000000,2.6403,2.6403,2.60295,2.62157,50247.527303767,0
CDR,D,20020903,000000,2.60295,2.60295,2.44499,2.44499,56802.176886327,0
CDR,D,20020904,000000,2.48224,2.48224,2.101,2.21255,85806.321808062,0
CDR,D,20020905,000000,2.21255,2.33345,2.101,2.11963,119950.80528523,0
CDR,D,20020906,000000,2.11963,2.26832,2.11963,2.24969,89714.907249954,0
CDR,D,20020909,000000,2.23117,2.40774,2.15677,2.3706,31090.228046586,0
CDR,D,20020910,000000,2.44499,2.44499,2.31482,2.33345,145776.59641939,0
CDR,D,20020911,000000,2.31482,2.33345,2.26832,2.33345,82751.040771221,0
CDR,D,20020912,000000,2.28684,2.31482,2.19402,2.24969,20724.42561646,0
CDR,D,20020913,000000,2.21255,2.21255,2.15677,2.15677,17738.885805032,0
CDR,D,20020916,000000,2.28684,2.60295,2.24969,2.5658,446455.63372472,0
CDR,D,20020917,000000,2.69606,2.79824,2.52866,2.54717,593979.86320447,0
CDR,D,20020918,000000,2.5658,2.5658,2.35198,2.52866,162851.91497675,0
CDR,D,20020919,000000,2.48224,2.60295,2.44499,2.48224,55598.115141698,0
CDR,D,20020920,000000,2.48224,2.62157,2.48224,2.52866,101175.03155531,0
CDR,D,20020923,000000,2.58442,2.58442,2.50076,2.50076,43915.434278775,0
CDR,D,20020924,000000,2.46352,2.54717,2.38913,2.44499,35192.653070877,0
CDR,D,20020925,000000,2.3706,2.54717,2.3706,2.54717,59047.22898087,0
CDR,D,20020926,000000,2.54717,2.58442,2.50076,2.50076,14239.517259313,0
CDR,D,20020927,000000,2.46352,2.48224,2.42638,2.46352,23840.217422408,0
CDR,D,20020930,000000,2.40774,2.46352,2.3706,2.40774,44412.85331297,0
CDR,D,20021001,000000,2.46352,2.46352,2.3706,2.3706,45864.086165313,0
CDR,D,20021002,000000,2.44499,2.48224,2.3706,2.40774,27463.684325113,0
CDR,D,20021003,000000,2.35198,2.38913,2.33345,2.35198,66496.207218725,0
CDR,D,20021004,000000,2.35198,2.42638,2.33345,2.33345,26984.726203527,0
CDR,D,20021007,000000,2.31482,2.3706,2.28684,2.33345,26797.040258666,0
CDR,D,20021008,000000,2.33345,2.33345,2.26832,2.33345,40134.024012635,0
CDR,D,20021009,000000,2.33345,2.33345,2.26832,2.28684,132769.85787989,0
CDR,D,20021010,000000,2.33345,2.38913,2.31482,2.38913,33355.79226625,0
CDR,D,20021011,000000,2.40774,2.46352,2.40774,2.44499,97837.708798049,0
CDR,D,20021014,000000,2.38913,2.44499,2.3706,2.44499,14639.503699181,0
CDR,D,20021015,000000,2.44499,2.50076,2.44499,2.46352,79975.750242289,0
CDR,D,20021016,000000,2.48224,2.48224,2.40774,2.44499,60194.882381415,0
CDR,D,20021017,000000,2.42638,2.44499,2.40774,2.40774,41694.996734377,0
CDR,D,20021018,000000,2.44499,2.44499,2.40774,2.44499,43712.364240071,0
CDR,D,20021021,000000,2.44499,2.44499,2.40774,2.40774,29051.322809513,0
CDR,D,20021022,000000,2.42638,2.52866,2.40774,2.50076,176076.08204255,0
CDR,D,20021023,000000,2.54717,2.6403,2.44499,2.46352,124680.90133824,0
CDR,D,20021024,000000,2.50076,2.50076,2.42638,2.46352,65853.152096168,0
CDR,D,20021025,000000,2.44499,2.48224,2.42638,2.42638,14080.548289622,0
CDR,D,20021028,000000,2.42638,2.54717,2.42638,2.54717,85621.712681969,0
CDR,D,20021029,000000,2.50076,2.60295,2.48224,2.5658,244144.54365184,0
CDR,D,20021030,000000,2.60295,2.60295,2.50076,2.54717,72550.360948323,0
CDR,D,20021031,000000,2.54717,2.60295,2.48224,2.48224,155037.82091173,0
CDR,D,20021104,000000,2.69606,2.99355,2.69606,2.85402,857294.01338856,0
CDR,D,20021105,000000,2.90979,2.90979,2.73321,2.761,192349.37650766,0
CDR,D,20021106,000000,2.79824,2.81687,2.62157,2.62157,192921.66479855,0
CDR,D,20021107,000000,2.5658,2.65881,2.40774,2.48224,205779.69043093,0
CDR,D,20021108,000000,2.48224,2.48224,2.3706,2.38913,271222.60002466,0
CDR,D,20021112,000000,2.40774,2.42638,2.26832,2.38913,101630.40073301,0
CDR,D,20021113,000000,2.38913,2.38913,2.33345,2.3706,85901.703189876,0
CDR,D,20021114,000000,2.3706,2.44499,2.3706,2.42638,73861.085743583,0
CDR,D,20021115,000000,2.42638,2.46352,2.38913,2.40774,34796.769056032,0
CDR,D,20021118,000000,2.44499,2.50076,2.38913,2.48224,116269.90443218,0
CDR,D,20021119,000000,2.50076,2.52866,2.44499,2.44499,43985.175504187,0
CDR,D,20021120,000000,2.48224,2.48224,2.42638,2.42638,25389.908475334,0
CDR,D,20021121,000000,2.50076,2.50076,2.42638,2.48224,64462.430012933,0
CDR,D,20021122,000000,2.50076,2.60295,2.50076,2.50076,269690.34427809,0
CDR,D,20021125,000000,2.5658,2.761,2.5658,2.58442,858124.75445598,0
CDR,D,20021126,000000,2.62157,2.67745,2.58442,2.60295,487719.87583155,0
CDR,D,20021127,000000,2.60295,2.6403,2.58442,2.60295,114143.82266335,0
CDR,D,20021128,000000,2.62157,2.6403,2.52866,2.54717,167633.29134256,0
CDR,D,20021129,000000,2.5658,2.5658,2.48224,2.52866,143223.86244803,0
CDR,D,20021202,000000,2.48224,2.60295,2.48224,2.58442,126504.42926153,0
CDR,D,20021203,000000,2.58442,2.62157,2.50076,2.50076,111081.36238271,0
CDR,D,20021204,000000,2.46352,2.54717,2.46352,2.52866,65156.765448295,0
CDR,D,20021205,000000,2.50076,2.5658,2.50076,2.52866,51937.726413774,0
CDR,D,20021206,000000,2.50076,2.52866,2.48224,2.52866,25930.402972284,0
CDR,D,20021209,000000,2.50076,2.52866,2.48224,2.50076,30030.776784063,0
CDR,D,20021210,000000,2.50076,2.52866,2.46352,2.48224,33774.239618728,0
CDR,D,20021211,000000,2.44499,2.46352,2.42638,2.44499,39035.59971238,0
CDR,D,20021212,000000,2.46352,2.48224,2.42638,2.48224,36743.369730058,0
CDR,D,20021213,000000,2.44499,2.48224,2.42638,2.46352,60357.95377613,0
CDR,D,20021216,000000,2.46352,2.52866,2.44499,2.46352,33777.316437497,0
CDR,D,20021217,000000,2.50076,2.50076,2.42638,2.48224,37511.548815857,0
CDR,D,20021218,000000,2.48224,2.48224,2.40774,2.42638,32420.439360712,0
CDR,D,20021219,000000,2.44499,2.44499,2.35198,2.40774,47505.056175029,0
CDR,D,20021220,000000,2.42638,2.42638,2.31482,2.38913,81468.007344874,0
CDR,D,20021223,000000,2.3706,2.44499,2.31482,2.3706,24321.226756507,0
CDR,D,20021227,000000,2.33345,2.40774,2.33345,2.3706,54426.872797263,0
CDR,D,20021230,000000,2.35198,2.3706,2.35198,2.35198,19994.193962136,0
CDR,D,20021231,000000,2.33345,2.38913,2.31482,2.3706,47726.58712634,0
CDR,D,20030102,000000,2.33345,2.3706,2.33345,2.3706,56043.228256834,0
CDR,D,20030103,000000,2.44499,2.46352,2.38913,2.40774,75241.551764257,0
CDR,D,20030106,000000,2.44499,2.48224,2.42638,2.48224,107592.24989956,0
CDR,D,20030107,000000,2.48224,2.50076,2.44499,2.44499,44133.888411318,0
CDR,D,20030108,000000,2.42638,2.44499,2.38913,2.38913,30334.356235861,0
CDR,D,20030109,000000,2.3706,2.40774,2.3706,2.40774,43858.000328434,0
CDR,D,20030110,000000,2.40774,2.48224,2.3706,2.38913,95203.951932455,0
CDR,D,20030113,000000,2.38913,2.5658,2.38913,2.54717,257592.29288146,0
CDR,D,20030114,000000,2.54717,2.54717,2.48224,2.50076,167433.29812262,0
CDR,D,20030115,000000,2.50076,2.50076,2.46352,2.46352,89914.900469888,0
CDR,D,20030116,000000,2.48224,2.48224,2.42638,2.44499,49947.024670737,0
CDR,D,20030117,000000,2.42638,2.42638,2.38913,2.40774,43523.652688955,0
CDR,D,20030120,000000,2.40774,2.5658,2.40774,2.50076,220554.57415591,0
CDR,D,20030121,000000,2.54717,2.54717,2.44499,2.44499,106860.99263898,0
CDR,D,20030122,000000,2.46352,2.46352,2.42638,2.42638,66383.390530557,0
CDR,D,20030123,000000,2.761,2.761,2.62157,2.69606,930603.32296638,0
CDR,D,20030124,000000,2.6403,2.65881,2.52866,2.54717,183009.18033361,0
CDR,D,20030127,000000,2.48224,2.48224,2.42638,2.48224,105856.92411428,0
CDR,D,20030128,000000,2.50076,2.52866,2.46352,2.52866,57812.399048559,0
CDR,D,20030129,000000,2.46352,2.52866,2.46352,2.50076,50132.659403086,0
CDR,D,20030130,000000,2.52866,2.52866,2.44499,2.44499,47218.912029584,0
CDR,D,20030131,000000,2.44499,2.48224,2.44499,2.48224,15761.516943324,0
CDR,D,20030203,000000,2.52866,2.52866,2.46352,2.48224,67667.44956316,0
CDR,D,20030204,000000,2.50076,2.50076,2.44499,2.44499,70809.907131767,0
CDR,D,20030205,000000,2.44499,2.46352,2.44499,2.44499,27063.697885245,0
CDR,D,20030206,000000,2.44499,2.48224,2.44499,2.46352,25763.229152545,0
CDR,D,20030207,000000,2.44499,2.5658,2.44499,2.50076,157137.23691791,0
CDR,D,20030210,000000,2.52866,2.52866,2.46352,2.46352,87722.154294405,0
CDR,D,20030211,000000,2.50076,2.52866,2.46352,2.50076,82196.187786686,0
CDR,D,20030212,000000,2.48224,2.69606,2.48224,2.69606,440984.02434857,0
CDR,D,20030213,000000,2.761,2.77963,2.5658,2.58442,543683.10680041,0
CDR,D,20030214,000000,2.60295,2.6403,2.5658,2.62157,97830.529554257,0
CDR,D,20030217,000000,2.65881,2.69606,2.6403,2.65881,76673.298097735,0
CDR,D,20030218,000000,2.58442,2.6403,2.5658,2.62157,33468.608954418,0
CDR,D,20030219,000000,2.60295,2.62157,2.58442,2.58442,52792.056425083,0
CDR,D,20030220,000000,2.5658,2.58442,2.54717,2.58442,51733.630768816,0
CDR,D,20030221,000000,2.54717,2.62157,2.54717,2.62157,10826.299639102,0
CDR,D,20030224,000000,2.62157,2.62157,2.58442,2.58442,10090.939953499,0
CDR,D,20030225,000000,2.54717,2.5658,2.50076,2.50076,69514.566430348,0
CDR,D,20030226,000000,2.52866,2.58442,2.52866,2.58442,76454.84396519,0
CDR,D,20030227,000000,2.60295,2.60295,2.5658,2.60295,12401.630848431,0
CDR,D,20030228,000000,2.58442,2.62157,2.58442,2.62157,40353.503751434,0
CDR,D,20030303,000000,2.5658,2.62157,2.5658,2.62157,17522.482885001,0
CDR,D,20030304,000000,2.62157,2.62157,2.5658,2.58442,27419.583256102,0
CDR,D,20030305,000000,2.58442,2.60295,2.58442,2.60295,16860.966849834,0
CDR,D,20030306,000000,2.58442,2.62157,2.58442,2.60295,48164.520997683,0
CDR,D,20030307,000000,2.60295,2.6403,2.58442,2.6403,53497.673529261,0
CDR,D,20030310,000000,2.67745,2.81687,2.67745,2.761,355863.83312583,0
CDR,D,20030311,000000,2.73321,2.83539,2.69606,2.81687,291138.84791134,0
CDR,D,20030312,000000,2.81687,2.85402,2.69606,2.73321,224142.14483965,0
CDR,D,20030313,000000,2.77963,2.83539,2.73321,2.761,59504.649371079,0
CDR,D,20030314,000000,2.77963,2.79824,2.73321,2.73321,93139.406538981,0
CDR,D,20030317,000000,2.73321,2.73321,2.67745,2.69606,73990.312131848,0
CDR,D,20030318,000000,2.73321,2.79824,2.71459,2.71459,161081.71857876,0
CDR,D,20030319,000000,2.71459,2.81687,2.71459,2.761,118166.25039966,0
CDR,D,20030320,000000,2.77963,2.90979,2.77963,2.87264,308763.89142195,0
CDR,D,20030321,000000,2.94694,3.10509,2.92842,3.08637,345789.30287243,0
CDR,D,20030324,000000,3.18874,3.28167,3.10509,3.16076,681966.62391294,0
CDR,D,20030325,000000,3.14224,3.16076,2.99355,3.14224,235917.13026562,0
CDR,D,20030326,000000,3.18874,3.2259,3.10509,3.10509,230315.26889495,0
CDR,D,20030327,000000,3.10509,3.14224,3.10509,3.14224,35211.113983486,0
CDR,D,20030328,000000,3.14224,3.16076,3.10509,3.12362,64179.362686258,0
CDR,D,20030331,000000,3.06784,3.06784,2.99355,3.01207,81004.433317129,0
CDR,D,20030401,000000,3.06784,3.08637,3.01207,3.0307,81629.027527077,0
CDR,D,20030402,000000,3.08637,3.12362,3.0307,3.10509,127897.20255729,0
CDR,D,20030403,000000,3.16076,3.26305,3.14224,3.26305,331207.23312358,0
CDR,D,20030404,000000,3.28167,3.3002,3.24442,3.3002,193302.16471955,0
CDR,D,20030407,000000,3.43973,3.53255,3.43973,3.51402,401198.706463,0
CDR,D,20030408,000000,3.49539,3.60704,3.37459,3.56988,320015.81765732,0
CDR,D,20030409,000000,3.53255,3.72794,3.53255,3.6907,341745.33740473,0
CDR,D,20030410,000000,3.72794,3.72794,3.53255,3.53255,254794.4390149,0
CDR,D,20030411,000000,3.53255,3.60704,3.42109,3.45824,526779.06448782,0
CDR,D,20030414,000000,3.47687,3.47687,3.2259,3.2259,314458.05735566,0
CDR,D,20030415,000000,3.28167,3.28167,3.06784,3.16076,230015.79186818,0
CDR,D,20030416,000000,3.20727,3.26305,3.20727,3.26305,104887.7262023,0
CDR,D,20030417,000000,3.28167,3.28167,3.20727,3.24442,86242.204466892,0
CDR,D,20030422,000000,3.24442,3.24442,3.16076,3.16076,85127.370466541,0
CDR,D,20030423,000000,3.2259,3.33744,3.18874,3.33744,154410.14988302,0
CDR,D,20030424,000000,3.33744,3.40258,3.26305,3.26305,139253.74063078,0
CDR,D,20030425,000000,3.18874,3.26305,3.16076,3.26305,48341.950879984,0
CDR,D,20030428,000000,3.20727,3.26305,3.18874,3.2259,55101.721713758,0
CDR,D,20030429,000000,3.24442,3.26305,3.16076,3.16076,52796.158850107,0
CDR,D,20030430,000000,3.18874,3.2259,3.14224,3.20727,42367.794438361,0
CDR,D,20030502,000000,3.16076,3.24442,3.16076,3.2259,20576.738315585,0
CDR,D,20030505,000000,3.28167,3.33744,3.24442,3.26305,116991.93123646,0
CDR,D,20030506,000000,3.3002,3.3002,3.24442,3.26305,47281.474011204,0
CDR,D,20030507,000000,3.3002,3.3002,3.2259,3.2259,61871.748610094,0
CDR,D,20030508,000000,3.2259,3.2259,3.18874,3.2259,49459.861699103,0
CDR,D,20030509,000000,3.2259,3.26305,3.18874,3.26305,84020.741316239,0
CDR,D,20030512,000000,3.26305,3.45824,3.26305,3.45824,196117.45389247,0
CDR,D,20030513,000000,3.47687,3.47687,3.33744,3.35606,162932.93787098,0
CDR,D,20030514,000000,3.33744,3.42109,3.28167,3.31891,427201.92747947,0
CDR,D,20030515,000000,3.33744,3.35606,3.3002,3.33744,32567.101055331,0
CDR,D,20030516,000000,3.18874,3.28167,3.18874,3.26305,108885.53938846,0
CDR,D,20030519,000000,3.18874,3.2259,3.16076,3.18874,136015.90168036,0
CDR,D,20030520,000000,3.18874,3.18874,3.01207,3.01207,267032.99846861,0
CDR,D,20030521,000000,2.92842,3.0307,2.87264,3.0307,241904.61958857,0
CDR,D,20030522,000000,3.0307,3.18874,3.0307,3.10509,337035.75347685,0
CDR,D,20030523,000000,3.12362,3.16076,3.08637,3.12362,56840.124317801,0
CDR,D,20030526,000000,3.12362,3.12362,3.04923,3.10509,60179.498287574,0
CDR,D,20030527,000000,3.08637,3.08637,3.0307,3.04923,53466.905341579,0
CDR,D,20030528,000000,3.10509,3.10509,3.0307,3.06784,24687.368189924,0
CDR,D,20030529,000000,3.06784,3.08637,3.04923,3.04923,48662.965638134,0
CDR,D,20030530,000000,3.0307,3.0307,2.99355,2.99355,150112.85967007,0
CDR,D,20030602,000000,3.0307,3.08637,2.99355,3.06784,35834.682587178,0
CDR,D,20030603,000000,3.08637,3.12362,3.06784,3.12362,38600.742659806,0
CDR,D,20030604,000000,3.14224,3.26305,3.10509,3.10509,189846.89724284,0
CDR,D,20030605,000000,3.14224,3.20727,3.12362,3.14224,37173.098751353,0
CDR,D,20030606,000000,3.14224,3.14224,3.12362,3.12362,38792.531029692,0
CDR,D,20030609,000000,3.10509,3.10509,2.89127,2.90979,632689.32012742,0
CDR,D,20030610,000000,2.79824,2.87264,2.77963,2.83539,279724.87588751,0
CDR,D,20030611,000000,2.79824,2.83539,2.77963,2.81687,73876.469837424,0
CDR,D,20030612,000000,2.81687,2.89127,2.81687,2.83539,67443.867399337,0
CDR,D,20030613,000000,2.83539,2.89127,2.81687,2.87264,64669.60247666,0
CDR,D,20030616,000000,2.85402,2.89127,2.81687,2.87264,126836.72568851,0
CDR,D,20030617,000000,2.89127,2.94694,2.87264,2.89127,85255.57124855,0
CDR,D,20030618,000000,2.90979,2.90979,2.87264,2.90979,46835.335289813,0
CDR,D,20030620,000000,2.94694,2.94694,2.89127,2.92842,63432.721331837,0
CDR,D,20030623,000000,2.90979,2.90979,2.89127,2.90979,23077.16636789,0
CDR,D,20030624,000000,2.89127,2.89127,2.81687,2.85402,50974.682139322,0
CDR,D,20030625,000000,2.87264,2.89127,2.83539,2.85402,29776.426432557,0
CDR,D,20030626,000000,2.87264,2.99355,2.87264,2.97492,182790.72620106,0
CDR,D,20030627,000000,2.97492,3.10509,2.97492,3.04923,169039.39751964,0
CDR,D,20030630,000000,3.04923,3.06784,2.99355,3.06784,53349.986228386,0
CDR,D,20030701,000000,3.04923,3.06784,2.97492,2.97492,56214.504501597,0
CDR,D,20030702,000000,2.97492,3.01207,2.94694,3.01207,12185.227928399,0
CDR,D,20030703,000000,2.99355,3.01207,2.94694,3.01207,23262.80110024,0
CDR,D,20030704,000000,2.97492,3.01207,2.97492,2.97492,27297.536111629,0
CDR,D,20030707,000000,3.01207,3.04923,2.94694,2.99355,147109.88455229,0
CDR,D,20030708,000000,3.0307,3.06784,2.99355,3.01207,244390.68915329,0
CDR,D,20030709,000000,2.94694,2.99355,2.92842,2.97492,106800.48186987,0
CDR,D,20030710,000000,2.99355,2.99355,2.94694,2.94694,107373.79576701,0
CDR,D,20030711,000000,2.92842,2.94694,2.90979,2.92842,18897.820874394,0
CDR,D,20030714,000000,2.94694,3.0307,2.94694,2.99355,138588.12217058,0
CDR,D,20030715,000000,2.99355,3.01207,2.90979,2.97492,60436.925457848,0
CDR,D,20030716,000000,2.94694,3.01207,2.92842,2.92842,108633.24024947,0
CDR,D,20030717,000000,2.94694,2.94694,2.90979,2.90979,56578.594722503,0
CDR,D,20030718,000000,2.90979,3.0307,2.90979,3.01207,155493.19008943,0
CDR,D,20030721,000000,3.0307,3.12362,3.0307,3.08637,214212.22506836,0
CDR,D,20030722,000000,3.10509,3.10509,3.0307,3.06784,92116.877101676,0
CDR,D,20030723,000000,3.06784,3.08637,3.0307,3.08637,56968.32509981,0
CDR,D,20030724,000000,3.06784,3.10509,3.0307,3.08637,103375.98258084,0
CDR,D,20030725,000000,3.06784,3.3002,3.06784,3.3002,447576.62136261,0
CDR,D,20030728,000000,3.35606,3.35606,3.20727,3.24442,441308.1159255,0
CDR,D,20030729,000000,3.28167,3.28167,3.08637,3.14224,179249.30779884,0
CDR,D,20030730,000000,3.14224,3.16076,3.08637,3.10509,83023.852035336,0
CDR,D,20030731,000000,3.10509,3.18874,3.10509,3.16076,79446.537414155,0
CDR,D,20030801,000000,3.18874,3.2259,3.18874,3.20727,60793.836434961,0
CDR,D,20030804,000000,3.2259,3.2259,3.10509,3.18874,29971.29162121,0
CDR,D,20030805,000000,3.14224,3.2259,3.12362,3.20727,52372.583466349,0
CDR,D,20030806,000000,3.18874,3.18874,3.12362,3.14224,28386.729955578,0
CDR,D,20030807,000000,3.14224,3.18874,3.08637,3.16076,124454.24235565,0
CDR,D,20030808,000000,3.24442,3.31891,3.16076,3.18874,223658.05868678,0
